experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,2,10,[80002],2.3125,1.3125,-1.0,1.0,0.4324324305624543,False,graph,,True,L10_F80002,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,11,[35425],2.3125,2.5625,0.25,0.25,0.1081081076406135,False,graph,,True,L11_F35425,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,11,[144890],2.3125,2.5625,0.25,0.25,0.1081081076406135,False,graph,,True,L11_F144890,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,12,[2451],2.3125,1.875,-0.4375,0.4375,0.1891891883710738,False,graph,,True,L12_F2451,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,13,[45942],2.3125,2.0,-0.3125,0.3125,0.1351351345507669,False,graph,,True,L13_F45942,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,13,[57499],2.3125,1.9375,-0.375,0.375,0.1621621614609203,False,graph,,True,L13_F57499,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,14,[24749],2.3125,2.0,-0.3125,0.3125,0.1351351345507669,False,graph,,True,L14_F24749,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,14,[140141],2.3125,2.0625,-0.25,0.25,0.1081081076406135,False,graph,,True,L14_F140141,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,15,[15507],2.3125,2.125,-0.1875,0.1875,0.0810810807304601,False,graph,,True,L15_F15507,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,16,[33974],2.3125,2.375,0.0625,0.0625,0.0270270269101533,False,graph,,True,L16_F33974,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,16,[46637],2.3125,2.46875,0.15625,0.15625,0.0675675672753834,False,graph,,True,L16_F46637,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,16,[14097],2.3125,2.5,0.1875,0.1875,0.0810810807304601,False,graph,,True,L16_F14097,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,16,[53285],2.3125,2.46875,0.15625,0.15625,0.0675675672753834,False,graph,,True,L16_F53285,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,16,[82587],2.3125,2.4375,0.125,0.125,0.0540540538203067,False,graph,,True,L16_F82587,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,17,[6720],2.3125,1.75,-0.5625,0.5625,0.2432432421913805,False,graph,,True,L17_F6720,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,17,[153539],2.3125,1.6875,-0.625,0.625,0.2702702691015339,False,graph,,True,L17_F153539,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,17,[63126],2.3125,1.6875,-0.625,0.625,0.2702702691015339,False,graph,,True,L17_F63126,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,18,[145795],2.3125,3.25,0.9375,0.9375,0.405405403652301,False,graph,,True,L18_F145795,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,19,[41536],2.3125,2.0,-0.3125,0.3125,0.1351351345507669,False,graph,,True,L19_F41536,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,19,[130590],2.3125,2.125,-0.1875,0.1875,0.0810810807304601,False,graph,,True,L19_F130590,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,20,[74959],2.3125,1.9375,-0.375,0.375,0.1621621614609203,False,graph,,True,L20_F74959,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,20,[72939],2.3125,1.875,-0.4375,0.4375,0.1891891883710738,False,graph,,True,L20_F72939,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,21,[12280],2.3125,1.6875,-0.625,0.625,0.2702702691015339,False,graph,,True,L21_F12280,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,21,[157518],2.3125,1.625,-0.6875,0.6875,0.2972972960116873,False,graph,,True,L21_F157518,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,22,[110496],2.3125,2.1875,-0.125,0.125,0.0540540538203067,False,graph,,True,L22_F110496,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,22,[133148],2.3125,2.0,-0.3125,0.3125,0.1351351345507669,False,graph,,True,L22_F133148,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,22,[93236],2.3125,2.0625,-0.25,0.25,0.1081081076406135,False,graph,,True,L22_F93236,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,22,[28148],2.3125,2.0,-0.3125,0.3125,0.1351351345507669,False,graph,,True,L22_F28148,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,23,[83556],2.3125,4.0625,1.75,1.75,0.7567567534842952,False,graph,,True,L23_F83556,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,23,[71067],2.3125,3.875,1.5625,1.5625,0.675675672753835,False,graph,,True,L23_F71067,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,24,[249],2.3125,1.75,-0.5625,0.5625,0.2432432421913805,False,graph,,True,L24_F249,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,24,[88968],2.3125,1.75,-0.5625,0.5625,0.2432432421913805,False,graph,,True,L24_F88968,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,24,[18943],2.3125,1.9375,-0.375,0.375,0.1621621614609203,False,graph,,True,L24_F18943,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,24,[52031],2.3125,1.9375,-0.375,0.375,0.1621621614609203,False,graph,,True,L24_F52031,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,25,[110282],2.3125,1.75,-0.5625,0.5625,0.2432432421913805,False,graph,,True,L25_F110282,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,25,[71226],2.3125,1.625,-0.6875,0.6875,0.2972972960116873,False,graph,,True,L25_F71226,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,2,25,[126439],2.3125,1.9375,-0.375,0.375,0.1621621614609203,False,graph,,True,L25_F126439,-1,A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,10,[128064],2.71875,2.28125,-0.4375,0.4375,0.1609195396379971,False,graph,,True,L10_F128064,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,10,[35580],2.71875,2.375,-0.34375,0.34375,0.1264367811441406,False,graph,,True,L10_F35580,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,10,[83063],2.71875,2.4375,-0.28125,0.28125,0.1034482754815695,False,graph,,True,L10_F83063,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,10,[80002],2.71875,2.5,-0.21875,0.21875,0.0804597698189985,False,graph,,True,L10_F80002,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,11,[35425],2.71875,3.125,0.40625,0.40625,0.1494252868067116,False,graph,,True,L11_F35425,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,11,[144890],2.71875,3.15625,0.4375,0.4375,0.1609195396379971,False,graph,,True,L11_F144890,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,12,[2451],2.71875,2.5625,-0.15625,0.15625,0.0574712641564275,False,graph,,True,L12_F2451,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,13,[45942],2.71875,2.375,-0.34375,0.34375,0.1264367811441406,False,graph,,True,L13_F45942,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,13,[57499],2.71875,2.34375,-0.375,0.375,0.137931033975426,False,graph,,True,L13_F57499,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,14,[24749],2.71875,2.75,0.03125,0.03125,0.0114942528312855,False,graph,,True,L14_F24749,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,14,[140141],2.71875,2.71875,0.0,0.0,0.0,False,graph,,True,L14_F140141,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,15,[15507],2.71875,3.09375,0.375,0.375,0.137931033975426,False,graph,,True,L15_F15507,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,16,[53285],2.71875,3.0,0.28125,0.28125,0.1034482754815695,False,graph,,True,L16_F53285,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,16,[82587],2.71875,2.84375,0.125,0.125,0.045977011325142,False,graph,,True,L16_F82587,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
ablation_zero,3,16,[46637],2.71875,2.875,0.15625,0.15625,0.0574712641564275,False,graph,,True,L16_F46637,-1,The emitted particle carries two protons and two neutrons bound together. Is the decay type alpha or, alpha, beta,zero,physics_decay_type,test,4b,108,20260428-032840_physics_decay_type_test_n108,2026-04-28T03:28:40.145992,True,True
